Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Data analyst,,Analytical and problem-solving skills,Communication skills,Data management,"Data modelling, data cleansing, and data enrichment skills",Data visualisation,Logical and creative thinking skills,Project management skills,Proven IT and mathematical skills,"Quality assurance, validation and data linkage abilities",Statistical methods and data analysis skills,,,,,,,"A data analyst collects, organises and studies data to provide business insight. In this role, you will:

• apply tools and techniques for data analysis and data visualisation (including the use of business information tools)
• identify, collect and migrate data to and from a range of systems
• manage, clean, abstract and aggregate data alongside a range of analytical studies on that data
,,Principal infrastructure engineer,Working,Practitioner,Practitioner,Expert,Practitioner,Practitioner,Practitioner,Expert,Expert,Practitioner,Expert,Expert,,,,,"A principal infrastructure engineer is an accomplished technical leader. At this level, you:

• will develop strategic and tactical engineering roadmaps for technologies and services in your area of responsibility, making sure that they are future-proofed and that the organisation derives maximum value from investment in technologies
• may own the operational relationships with suppliers, making sure services and products are delivered and aligned to industry best practice and regulatory and contractual requirements
• will work with technical architects to translate the architectural designs into operations and supports technical architects in operationalising the designs
• will lead and direct infrastructure specialists teams in building, managing, supporting and maintaining solutions according to departmental policy - if taking a managerial path",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Network architect,,Governance and assurance,IT infrastructure (network architect),System integration (network architect),Systems design,Technical understanding (network architect),Troubleshooting and problem resolution,,,,,,,,,,,"A network architect is responsible for network designs and specifications, including cloud networks.",,,,,,,,
,,Associate network architect,Awareness,Working,Awareness,Working,Awareness,Working,,,,,,,,,,,"Associate network architects work with network architects on designs and specifications, with guidance. In this role, you will:

• be aware and knowledgeable of new technology solutions and produce network design policy
• draft recommendations for network support - creating and maintaining network plans and planning infrastructure runs
• make sure designs meet SLAs and develop an understanding of common tools
• have an understanding of one or two of the following network technologies: LAN, WAN, wifi, data centre LAN, SD networks, telephony, mobile solutions infrastructure, unified comms, network management solutions, network specific security and remote access technologies and approaches
• collaborate with engineers to make sure systems are practically designed",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Network architect,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,,,,,"Network architects have responsibility for network designs and specifications to support business strategies using common tools. At this level, you will:

• research new technologies and solutions, and ensure appropriate levels of assurance
• plan, direct and coordinate activities, engaging with other stakeholders to manage and implement a programme
• agree service level agreements (SLAs) and engage with third-party vendors
• have an understanding of most of the following network technologies: LAN, WAN, wifi, data-centre LAN, SD networks, telephony, mobile solutions infrastructure, unified comms, network management solutions, network-specific security and remote access technologies and approaches
• coach and mentor associate network architects where appropriate
• collaborate with engineers to make sure systems are practically designed",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead network architect,Expert,Expert,Practitioner,Expert,Expert,Practitioner,,,,,,,,,,,"A lead network architect is accountable for designs and networks representing their business area. At this level, you will:

• be a point of escalation and actively input into governance forums that determine IT strategy
• cascade messages, standards and best practice from other architecture teams and design authorities to the network architecture team
• act as a subject matter expert for network architects and represent network architects internally and externally
• have an understanding of all network technology including: LAN, WAN, Wi-Fi, data centre LAN, SD networks, telephony, mobile solutions infrastructure, unified comms, network management solutions, and network specific security and remote access technologies and approaches
• champion new technologies and solutions
• coach and mentor network architects and associate network architects.
• be a strategic thinker who can communicate network concepts to technical and non-technical stakeholders",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Security architect,,Analysis,Communication skills (security architect),Design secure systems,Enabling and informing risk-based decisions,Research and innovation,Specific security technology and understanding,Understanding security implications of transformation,,,,,,,,,,A security architect designs and builds secure solutions.,,,,,,,,
,,Security architect,Working,Practitioner,Working,Working,Working,Working,Working,,,,,,,,,,"A security architect creates and designs security for a system or service, maintains security documentation and develops architecture patterns and security approaches to new technologies. At this level, you will:

• recommend security controls and identify solutions that support a business objective
• provide specialist advice and recommend approaches across teams and various stakeholders
• communicate widely with other stakeholders
• advise on important security-related technologies and assess the risk associated with proposed changes
• inspire and influence others to execute security principles
• help review other people’s work",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead security architect,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Expert,Practitioner,,,,,,,,,,"A lead security architect undertakes complex work of a high risk level, often working on several projects. In this role, you will:

• interact with senior stakeholders across departments
• each and influence a wide range of people across larger teams and communities
• research and apply innovative security architecture solutions to new or existing problems and be able to justify and communicate design decisions
• develop vision, principles and strategy for security architects for one project or technology
• work out subtle security needs
• understand the impact of decisions, balancing requirements and deciding between approaches
• produce particular patterns and support quality assurance
• be the point of escalation for architects in lower-grade roles
• lead the technical design of systems and services",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Principal security architect,Expert,Expert,Expert,Expert,Expert,Practitioner,Expert,,,,,,,,,,"A principal security architect works on services of high complexity and risk, making decisions to enable the business to achieve its needs. At this level, you will:

• work on projects with high strategic impact, setting a strategy that can be used in the long term and across the breadth of the organisation
• communicate with a broad range of senior stakeholders and be responsible for defining the vision, principles and strategy for security architects
• recommend security design across several projects or technologies, up to an organisational or inter-organisational level
• have a deep and evolving level of technical expertise, so you can act as an exemplar
• make and influence important business and architectural decisions
• research, identify, validate and adopt new technologies and methodologies
• be a recognised expert and demonstrate this expertise by solving unprecedented issues and problems
• further the profession, demonstrating and sharing best practice within and outside the organisation",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Software developer,,Availability and capacity management,Development process optimisation,Information security,Modern standards approach,Programming and build (software engineering),Prototyping,Service support,Systems design,Systems integration,User focus,,,,,,,"A software developer designs, runs and improves software that meets user needs. In this role, you will:

• be responsible for writing clean, secure code following a test-driven approach
• create code that is open by default and easy for others to reuse",,,,,,,,
,,Apprentice developer,Awareness,Awareness,Awareness,Working,Awareness,Awareness,Awareness,,,,,,,,,,"An apprentice developer attends certified training and develops skills on the job. In this role, you will:

• spend a substantial portion of time shadowing others
• work with other developers to write code and tests
• build your own knowledge
• follow a test-driven approach
• write code that is automatically tested",,1,,AUTY(1),INFL(1),COMP(1),KNGE(1),BUSS(1)
,,Junior developer,Awareness,Working,Working,Working,Working,Working,Awareness,Awareness,Awareness,,,,,,,,"A junior developer learns on the job by delivering software components. At this level, you will:

• develop skills while working under supervision to deliver stories in a multidisciplinary team
• understand and be proficient in different types of testing
• be aware of but not responsible for security
• coach and mentor more junior colleagues",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Developer,Working,Awareness,Practitioner,Practitioner,Practitioner,Practitioner,Working,Working,Working,Practitioner,,,,,,,"A developer delivers software components that form part of a product. In this role, you will:

• develop software to meet user needs
• follow best-practice guidelines and help to improve those guidelines
• write clean, secure and well-tested code
• coach and mentor more junior colleagues
• operate the services they build and identify issues in production",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior developer,Working,Working,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A senior developer delivers and integrates software to form a complete service. At this level, you will:

• plan and lead development on sets of related stories
• have an understanding of the whole system and take responsibility for teaching this to others
• work with other disciplines to understand what needs to be built
• coach and mentor more junior colleagues
• operate the production services you build
• find ways to improve system robustness, resilience and stability

There are 2 roles here: a technical role and a management role.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Senior developer - management,Practitioner,Working,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A senior developer delivers and integrates software to form a complete service. At this level, you will:

• plan and lead development on sets of related stories
• have an understanding of the whole system and take responsibility for teaching this to others
• work with other disciplines to understand what needs to be built
• coach and mentor more junior colleagues
• operate the production services you build
• find ways to improve system robustness, resilience and stability

There are 2 roles here: a technical role and a management role.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead developer,Working,Working,Practitioner,Expert,Expert,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A lead developer leads development on one or a small number of related project teams. At this level, you will:

• guide the ways in which the team works
• e proficient in a wide range of technical systems
• be involved in identifying appropriate technology and approaches, deciding when software should be written
• contribute to the developer community
• provide technical leadership, coach and mentor your team
• promote knowledge sharing and adoption of good practice

There are 2 roles here - a technical role and a management role.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Lead developer - management,Practitioner,Practitioner,Practitioner,Expert,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A lead developer leads development on one or a small number of related project teams. At this level, you will:

• guide the ways in which the team works
• e proficient in a wide range of technical systems
• be involved in identifying appropriate technology and approaches, deciding when software should be written
• contribute to the developer community
• provide technical leadership, coach and mentor your team
• promote knowledge sharing and adoption of good practice

There are 2 roles here - a technical role and a management role.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Principal developer,Practitioner,Expert,Expert,Expert,Practitioner,Expert,Practitioner,Expert,Practitioner,Practitioner,,,,,,,"A principal developer leads and plans development across large or multiple teams. At this level, you will:

• be an expert in many technical areas, or a specialist with very deep knowledge in a particular technical area
• use this knowledge, and work with related disciplines, to keep multiple teams working effectively
• develop capability by facilitating internal mobility, shape career paths and recruit talent, making sure they collaborate
• identify, test and champion the adoption of emerging technologies

There are 2 roles for principal developers: management roles and technical roles.",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,Principal developer - management,Working,Practitioner,Expert,Expert,Expert,Expert,Practitioner,Expert,Practitioner,Practitioner,,,,,,,"A principal developer leads and plans development across large or multiple teams. At this level, you will:

• be an expert in many technical areas, or a specialist with very deep knowledge in a particular technical area
• use this knowledge, and work with related disciplines, to keep multiple teams working effectively
• develop capability by facilitating internal mobility, shape career paths and recruit talent, making sure they collaborate
• identify, test and champion the adoption of emerging technologies

There are 2 roles for principal developers: management roles and technical roles.",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Specialist infrastructure engineer,,,,,,,,,,,,,,,,,,"The role fulfils a particular need where there is demand in an organisation. The individual job descriptions may be quite different depending on the demand in the organisation.

Specialist roles include but are not limited to:

• network engineer
• cloud service specialist
• data centre specialist
• security infrastructure",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Technical architect,,Bridging the gap between the technical and non-technical,Governance,Making and guiding decisions,Strategy,Turning business problems into technical design,Understanding the whole context,,,,,,,,,,,A technical architect provides technical leadership and architectural design.,,,,,,,,
,,Associate technical architect,Working,Awareness,Awareness,Awareness,Working,Awareness,,,,,,,,,,,"An associate technical architect supports technical architects in putting forward designs as solutions to technology challenges, usually under supervision. At this level, you will work closely with developers when designing appropriate solutions and you must have an understanding of the overall strategy and how your work supports this.",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Technical architect,Working,Working,Working,Working,Working,Working,,,,,,,,,,,"A technical architect is responsible for the design and build of technical architecture. At this level, you will:

• undertake structured analysis of technical issues, translating this analysis into technical designs that describe a solution
• be consulted about design and provide design patterns
• identify deeper issues that need fixing
• look for opportunities to collaborate and reuse components, communicating with both technical and non-technical stakeholders",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior technical architect,Practitioner,Practitioner,Working,Working,Practitioner,Working,,,,,,,,,,,"A senior technical architect works on large or multiple pieces of work that are complex or risky. At this level, you will:

• define strategy and be central to assuring services
• regularly collaborate and find agreement with senior stakeholders, providing direction and challenge
• be proactive in identifying problems and translating these into non-technical descriptions that can be widely understood
• mentor and coach junior colleagues",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead technical architect,Expert,Practitioner,Practitioner,Practitioner,Expert,Practitioner,,,,,,,,,,,"A lead technical architect works with multiple projects or teams on problems that require broad architectural thinking. At this level, you will:

• be responsible for leading the technical design of systems and services, and you will justify and communicate design decisions
• assure other services and system quality, making sure the technical work fits into the broader strategy for government
• explore the benefits of cross-government alignment
• provide mentoring within teams and provide leadership to other architects.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Principal technical architect,Expert,Expert,Expert,Expert,Expert,Expert,,,,,,,,,,,"A principal technical architect leads at the highest level and is responsible for making sure the strategy is agreed and followed. At this level, you will:

• network and communicate with senior stakeholders across organisations and proactively seek out opportunities for digital transformation
• support multiple teams, finding and using best practice and emerging technologies
• inspire other architects and help them understand how to deliver the goals of the organisation
• be responsible for governance, solving complex and high-risk issues or delivering architecture design",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Technical specialist architect,,,,,,,,,,,,,,,,,,Not Defrined,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
User-centred design,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Content designer,,Agile working,Prototyping,Stakeholder relationship management,Strategic thinking,User focus,User-centred content design,,,,,,,,,,,"A content designer works on the end-to-end journey of a service to help users complete their goal and government deliver a policy intent. In this role, your work may involve the creation of, or change to, a transaction, product or single piece of content that stretches across digital and offline channels. You will be expected to:

• make sure appropriate content is shown to a user in the right place and in the best format
• start from discovery and work closely with user researchers, service designers and interaction designers",,,,,,,,
,,Associate content designer,Working,Awareness,Awareness,Awareness,Awareness,Awareness,,,,,,,,,,,"As a trainee in an entry-level position, working under supervision, you need aptitude, potential and an understanding of the role. You will perform basic standard checks and copy edits.",,1,,AUTY(1),INFL(1),COMP(1),KNGE(2),BUSS(2)
,,Junior content designer,Working,Awareness,Awareness,Working,Awareness,Awareness,,,,,,,,,,,"A junior content designer is a graduate with a degree in a relevant subject or an individual with some relevant work experience, or both. At this level, you will be expected to:

• explain content decisions
• work collaboratively
• work independently after being given direction by more senior content designers
• independently identify user issues and needs
• support administration, gatekeeping and publishing",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Content designer,Practitioner,Working,Working,Practitioner,Working,Working,,,,,,,,,,,"Content designers are responsible for creating, updating and reviewing content around the end-to-end user journey. At this level, you will:

• be comfortable using evidence, data and research
• build relationships across government to focus on the needs of the user and to influence stakeholders
• contribute to and use the style guides and design patterns",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior content designer,Practitioner,Practitioner,Practitioner,Expert,Practitioner,Practitioner,,,,,,,,,,,"A senior content designer is an expert practitioner who develops content strategy and solutions for large-scale problems and high-profile events. At this level, you will:

• take responsibility for content quality, managing small teams and mentoring content designers
• write and map user stories, assure quality and review the work of others
• lead on cross-government content projects
• engage with and contribute to the cross-government content community",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead content designer,Expert,Working,Expert,Expert,Expert,Expert,,,,,,,,,,,"A lead content designer is an expert practitioner who directs a team of content designers and assures the quality of content design across teams and the alignment to strategy. At this level, you will:

• work closely with service managers, programme directors and senior stakeholders to resource teams, resolve problems and develop future projects
• promote the content design discipline, engage with the cross-government community and keep up to date with industry changes",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Head of content design,Expert,Awareness,Expert,Expert,Expert,Expert,,,,,,,,,,,"A head of content design is an expert practitioner with broad industry experience who can define and assure best practice while influencing, leading and mentoring others. At this level, you will be expected to:

• develop a strategy for content that meets the organisation’s objectives
• lead a team capable of executing that strategy
• work with senior stakeholders to influence organisational strategy
• prioritise and collaborate with counterpart colleagues across government
• champion good content design practice within government and industry",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Content strategist,,Agile working,Prototyping,Stakeholder relationship management,Strategic thinking,User focus,User-centred content design,,,,,,,,,,,"A content strategist takes an overview of content and how it is produced. In this role, you:

• design governance, workflows, and taxonomies in a user-centred context
• work with senior stakeholders, user researchers and content, service and interaction designers",,,,,,,,
,,Content strategist,Practitioner,Working,Expert,Expert,Expert,Practitioner,,,,,,,,,,,"A content strategist is an expert practitioner in content strategy and taxonomy design. In this role, you:

• develop governance, processes and workflows based on delivering strategy and policy intent
• manage relationships and interdependencies with other content roles
• shape and structure the architecture of content based on user-centred design principles
• work with lead content designers to organise and manage teams to deliver outcomes",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graphic designer,,Agile working,Communication skills,Community collaboration,Digital perspective,Evidence- and context-based design,Experience of using tools and software,Experience of working within constraints,Leadership and guidance,Prototyping in code,Prototyping,Strategic thinking,User focus,,,,,"A graphic designer creates graphic elements that underpin interaction and service design. You will use layout, spacing, colour, type and iconography to ensure that content is legible and readable and that users see and understand interactions.",,,,,,,,
,,Associate graphic designer,Awareness,Awareness,Awareness,Awareness,Awareness,Working,Awareness,Awareness,Awareness,Awareness,Working,,,,,,"As a trainee in an entry-level position, who will work under supervision, you will need aptitude, potential and an understanding of the role.",,1,,AUTY(1),INFL(1),COMP(1),KNGE(1),BUSS(1)
,,Junior graphic designer,Awareness,Working,Working,Working,Working,Practitioner,Awareness,Awareness,Working,Working,Working,Working,,,,,"A junior graphic designer is a graduate with a degree in a relevant subject or an individual with some relevant work experience, or both. At this level, you can:

• explain design decisions
• work collaboratively
• take responsibility as part of a service
• work independently after being given direction by more senior designers
• identify user issues and important needs",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Graphic designer,Working,Practitioner,Practitioner,Working,Practitioner,Practitioner,Working,Working,Practitioner,Practitioner,Practitioner,Practitioner,,,,,"A graphic designer is a confident and competent designer who is able to develop designs based on evidence of user needs and organisational outcomes.

At this level, you:

• can be trusted to make good decisions
• can recognise when to ask for further guidance and support
• will contribute to the development of design concepts
• should be able to interpret evidence-based research and incorporate this into your work
• will support the quality of design delivery across teams
• can lead multiple or highly complex services",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior graphic designer,Practitioner,Practitioner,Practitioner,Practitioner,Expert,Expert,Working,Practitioner,Practitioner,Expert,Expert,Expert,,,,,"A senior graphic designer is a designer who works with minimal support and can influence and mentor others. At this level, you:

• work with service managers and programme directors to develop design concepts
• may have responsibility across complex services
• help set direction and embed good practice within teams
• make important decisions based on research and understand how this research impacts others",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead graphic designer,Expert,Expert,Practitioner,Practitioner,Expert,Practitioner,Practitioner,Expert,Practitioner,Expert,Expert,Expert,,,,,"A lead graphic designer is an expert practitioner who influences and mentors others. At this level, you will:

• work with service managers and programme directors to develop design concepts
• set direction and assure the quality of design delivery across teams
• lead multiple or highly complex services",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Head of graphic design,Expert,Expert,Expert,Expert,Expert,Practitioner,Expert,Expert,Practitioner,Expert,Expert,Expert,,,,,"A head of graphic design is an expert practitioner with broad industry experience, who can define and assure best practice while influencing, leading and mentoring others. At this level, you will:

• influence both design and organisational strategy and priorities
• collaborate with counterpart colleagues across government
• focus on ensuring the right conditions and environment for designers to work effectively",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Interaction designer,,Agile working,Communication skills,Community collaboration,Digital perspective,Evidence- and context-based design,Experience of working within constraints,Leadership and guidance,Prototyping in code,Prototyping,Strategic thinking,User focus,,,,,,"You will need the following skills for this role, although the level of expertise for each will vary, depending on the role level.",,,,,,,,
,,Associate interaction designer,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Working,,,,,,,,"As a trainee in an entry-level position, who will work under supervision, you need aptitude, potential and an understanding of the role.",,1,,AUTY(1),INFL(1),COMP(1),KNGE(1),BUSS(1)
,,Junior interaction designer,Awareness,Working,Working,Working,Working,Awareness,Awareness,Working,Working,Awareness,Working,,,,,,"A junior interaction designer is a graduate with a degree in a relevant subject or an individual with some relevant work experience, or both. At this level, you:

• can explain design decisions
• work collaboratively
• have a responsibility as part of a service
• can work independently after being given direction by more senior designers
• should be able to independently identify user issues and important needs",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Interaction designer,Working,Practitioner,Practitioner,Working,Practitioner,Working,Working,Practitioner,Practitioner,Working,Practitioner,,,,,,"An interaction designer is a confident and competent designer who is able to develop designs based on evidence of user needs and organisational outcomes. At this level, you:

• can be trusted to make good decisions
• can recognise when to ask for further guidance and support
• contribute to the development of design concepts
• should be able to interpret evidence-based research and incorporate this into your work",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior interaction designer,Practitioner,Practitioner,Practitioner,Practitioner,Expert,Working,Practitioner,Expert,Expert,Practitioner,Expert,,,,,,"A senior interaction designer is an experienced designer who works with minimal support and can influence and mentor others.

At this level, you:

• will work with service managers and programme directors to develop design concepts
• may have responsibility across complex services
• will help set direction and embed good practice within teams
• will make important decisions based on research and understand how this research impacts others",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead interaction designer,Expert,Expert,Practitioner,Practitioner,Expert,Practitioner,Expert,Expert,Expert,Expert,Expert,,,,,,"A lead interaction designer is an expert practitioner who influences and mentors others. At this level, you:

• will work with service managers and programme directors to develop design concepts
• will set direction and assure the quality of design delivery across teams
• an lead multiple or highly complex services",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Head of interaction design,Expert,Expert,Expert,Expert,Expert,Expert,Expert,Practitioner,Expert,Expert,Expert,,,,,,"A head of interaction design is an expert practitioner with broad industry experience, who can define and assure best practice while influencing, leading and mentoring others. At this level, you will:

• influence both design and organisational strategy and priorities
• collaborate with counterpart colleagues across government
• focus on ensuring the right conditions and environment for designers to work effectively",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service designer,,Agile working,Communication skills,Community collaboration,Digital perspective,Evidence- and context-based design,Experience of working within constraints,Facilitating decisions and risks,Leadership and guidance,Prototyping in code,Prototyping,Strategic thinking,User focus,,,,,"Service designers design the end-to-end journey of a service. This helps a user complete their goal and government deliver a policy intent. In this role, your work may involve the creation of, or change to, transactions, products and content across both digital and offline channels provided by different parts of government.",,,,,,,,
,,Associate service designer,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Working,,,,,,"As a trainee in an entry-level position, working under supervision, you will need design aptitude, potential and an understanding of the role.",,1,,AUTY(1),INFL(1),COMP(1),KNGE(1),BUSS(1)
,,Junior service designer,Awareness,Working,Working,Working,Working,Awareness,Awareness,Awareness,Awareness,Working,Working,Working,,,,,"Junior designers are graduates with a degree in a relevant subject or relevant work experience. At this level, you will be expected to:

• explain design decisions, work collaboratively and have responsibility for a service
• work independently after being given direction by more senior designers
• ndependently identify user issues and important needs",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Service designer,Working,Practitioner,Practitioner,Working,Practitioner,Working,Working,Working,Practitioner,Working,Practitioner,Practitioner,,,,,"A service designer is a confident and competent designer who is able to develop designs based on evidence of user needs and organisational outcomes. At this level, you:

• can be trusted to make good decisions
• can recognise when to ask for further guidance and support
• will contribute to the development of design concepts
• should be able to interpret evidence-based research and incorporate this into your work",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior service designer,Practitioner,Practitioner,Practitioner,Practitioner,Expert,Working,Practitioner,Practitioner,Practitioner,Expert,Expert,Expert,,,,,"A senior service designer is an experienced designer who works with minimal support and can influence and mentor others. At this level, you:

• will work with service managers and programme directors to develop design concepts
• may have responsibility across complex services
• will help set direction and embed good practice within teams
• will make important decisions based on research and understand how this research impacts others",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead service design,Expert,Expert,Practitioner,Practitioner,Expert,Practitioner,Expert,Expert,Working,Expert,Expert,Expert,,,,,"A lead service designer is an expert practitioner who influences and mentors others. At this level, you will be expected to:

• work with service managers and programme directors to develop design concepts
• set direction, assure the quality of design delivery across teams and lead multiple or highly complex services",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Head of service design,Expert,Expert,Expert,Expert,Expert,Expert,Expert,Expert,Working,Expert,Expert,Expert,,,,,"A head of service design is an expert practitioner with broad industry experience, who can define and assure best practice while influencing, leading and mentoring others. At this level, you will be expected to:

• influence both design and organisational strategy and priorities
• collaborate with counterpart colleagues across government
• focus on ensuring the right conditions and environment for designers to work effectively",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Technical writer,,Agile working,Prototyping,Stakeholder relationship management,Strategic thinking,Technical understanding,User focus,User-centred content design,,,,,,,,,,"A technical writer takes a user-centred approach to making complicated technical concepts easier to understand for a specialist audience. In this role, you will focus on specialist content and software documentation, and write for technologists such as developers, technical architects, and technology leaders.",,,,,,,,
,,Technical writer,Practitioner,Working,Practitioner,Expert,Practitioner,Expert,Practitioner,,,,,,,,,,"A technical writer is an expert practitioner who has a deep understanding of technology and the needs of technologists. At this level, you are expected to:

• take a user-centred approach to explaining how to use government products and services to a technical audience, focusing on specialist content and software documentation
• write blog posts for or on behalf of the technical community
• engage with and contribute to the cross-government technical writing and content design communities",,4,,AUTY(4),INFL(4),COMP(5),KNGE(5),BUSS(4)
,,Lead technical writer,Practitioner,Working,Expert,Expert,Practitioner,Expert,Expert,,,,,,,,,,"A lead technical writer is an expert practitioner who directs a team of technical writers, and assures the quality of technical writing across teams and the alignment to strategy. At this level, you will be expected to:

• standardise tools and ways of communicating along with processes
• work closely with service managers, technology leaders and senior stakeholders to resource teams and resolve problems
• promote the discipline of technical writing, engage with the cross-government community and keep up to date with industry changes",,5,,AUTY(5),INFL(5),COMP(6),KNGE(6),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,User researcher,,Analysis and synthesis,Inclusive research,Research skills,Society and technology,Strategic insight,Technical understanding,User-centred and agile practices,,,,,,,,,,"User researchers plan, design and carry out research activities with users that help teams get a deep understanding of the people that use government services. This research informs policy, proposition, service, content and interaction design so that services work well for users and achieves policy intent.",,,,,,,,
,,Associate user researcher,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,,,,,,,,,,"As a trainee in an entry-level role, working with more experienced user researchers, you will need to have an understanding of the role and show potential, although you will need guidance and training to produce good work and develop your skills.",,1,,AUTY(1),INFL(1),COMP(1),KNGE(1),BUSS(1)
,,Junior user researcher,Working,Awareness,Working,Awareness,Awareness,Awareness,Awareness,,,,,,,,,,"A junior user researcher is embedded in a multidisciplinary team to carry out user research activities. At this level, you will be expected to:

• have some practical experience but need regular guidance and training to produce your best work and develop your skills
• work in combination with a more senior user researcher",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,User researcher,Working,Working,Working,Working,Working,Working,Working,,,,,,,,,,"A user researcher is usually embedded in a multidisciplinary team and responsible for planning and carrying out user research activities. At this level, you will be expected to work independently on a team.",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
